"project_id","intermediary_id","id","name","job_type","job_title"
"1183","0_1075","923512","贺斯",24,"项目协办人"
"1201","30007","935156","谭正祥",53,"签字评估师B（如有）"
"1183","0_1075","923507","范江峰",21,"保荐业务负责人"
"1183","0_1075","923510","王晓琳",22,"保荐代表人A"
"1137","11027","935914","杜亚宁",44,"签字律师C（或有）"
"1086","0_1009","939588","王承军",21,"保荐业务负责人"
"1086","0_1009","939591","张文海",22,"保荐代表人A"
"1086","0_1009","939592","吴娟",23,"保荐代表人B"
"1086","0_1009","939593","魏慧楠",24,"项目协办人"
"1086","20007","939606","梁春",31,"会计事务所负责人"
"1086","20007","939607","秦霞",32,"签字会计师A"
"1086","20007","939608","刘广",33,"签字会计师B"
"1086","20007","939609","程迎春",34,"签字会计师C（或有）"
"1086","10003","939611","王丽",41,"律师事务所负责人"
"1086","10003","939612","侯慧杰",42,"签字律师A"
"1086","10003","939613","黄丰",43,"签字律师B"
"1086","30020","939618","林梅",51,"评估事务所负责人"
"1086","30020","939619","李法强",52,"签字评估师A"
"1086","30020","939620","高虎",53,"签字评估师B（如有）"
"1279","0_1087","947940","孙雷",21,"保荐业务负责人"
"1279","0_1087","947943","龙海",22,"保荐代表人A"
"1279","0_1087","947944","赵晶",23,"保荐代表人B"
"1279","0_1087","947945","敖传龙",24,"项目协办人"
"1279","0_1098","947946","陈桂平",21,"保荐业务负责人"
"1279","0_1098","947949","李小见",22,"保荐代表人A"
"1279","0_1098","947950","王楠",23,"保荐代表人B"
"1279","0_1098","947951","沈俊",24,"项目协办人"
"1279","20024","947958","钟建国",31,"会计事务所负责人"
"1279","20024","947959","倪春华",32,"签字会计师A"
"1279","20024","947960","汪健",33,"签字会计师B"
"1279","10004","947963","顾功耘",41,"律师事务所负责人"
"1279","10004","947964","胡家军",42,"签字律师A"
"1279","10004","947965","庄永宏",43,"签字律师B"
"1279","10004","947966","高萍",44,"签字律师C（或有）"
"1279","30007","947968","孙建民",51,"评估事务所负责人"
"1279","30007","947969","杨立红",52,"签字评估师A"
"1279","30007","947970","栾海涛（已离职）",53,"签字评估师B（如有）"
"1300","0_1087","947983","薛涛",22,"保荐代表人A"
"1300","0_1087","947985","叶萍",24,"项目协办人"
"1300","20025","947998","邱靖之",31,"会计事务所负责人"
"1300","20025","947999","刘丹",32,"签字会计师A"
"1300","20025","948000","杨建",33,"签字会计师B"
"1300","20025","948001","程鲁",34,"签字会计师C（或有）"
"1300","10032","948003","颜羽",41,"律师事务所负责人"
"1300","10032","948004","易建胜",42,"签字律师A"
"1300","10032","948005","闫思雨",43,"签字律师B"
"1300","10032","948006","张贺铖",44,"签字律师C（或有）"
"1300","30007","948008","孙建民",51,"评估事务所负责人"
"1300","30007","948009","包迎春",52,"签字评估师A"
"1300","30007","948010","徐璐",53,"签字评估师B（如有）"
"1300","30055","948012","张黎",51,"评估事务所负责人"
"1300","30055","948013","李元元",52,"签字评估师A"
"1300","30055","948014","宋洋",53,"签字评估师B（如有）"
"1302","0_1096","946408","马尧",21,"保荐业务负责人"
"1302","0_1096","946411","鞠宏程",22,"保荐代表人A"
"1302","0_1096","946412","马峥",23,"保荐代表人B"
"1302","0_1096","946413","黄国宏",24,"项目协办人"
"1302","20024","946427","吴懿忻",32,"签字会计师A"
"1302","20024","946428","葛爱平",33,"签字会计师B"
"1302","10009","946431","王玲",41,"律师事务所负责人"
"1302","10009","946432","陈复安",42,"签字律师A"
"1302","10009","946433","杨振华",43,"签字律师B"
"1302","30030","946436","谢肖琳",51,"评估事务所负责人"
"1302","30030","946437","于景刚",52,"签字评估师A"
"1302","30030","946438","武志平",53,"签字评估师B（如有）"
"1183","10018","923531","丁少波",41,"律师事务所负责人"
"1183","10018","923532","周琳凯",42,"签字律师A"
"1183","10018","923533","达代炎",43,"签字律师B"
"1183","10018","923534","陈佳乐",44,"签字律师C（或有）"
"1183","30051","923536","徐伟建",51,"评估事务所负责人"
"1183","30051","923537","成本云",52,"签字评估师A"
"1183","30051","923538","陈干祥",53,"签字评估师B（如有）"
"1183","20024","923526","李新葵",32,"签字会计师A"
"1189","0_1095","944112","刘乃生",21,"保荐业务负责人"
"1189","0_1095","944115","曾琨杰",22,"保荐代表人A"
"1189","0_1095","944116","钟犇",23,"保荐代表人B"
"1189","0_1095","944117","陶龙龙",24,"项目协办人"
"1189","20025","944131","闫磊",32,"签字会计师A"
"1307","0_1032","928368","李俊杰",21,"保荐业务负责人"
"1307","0_1032","928371","寻国良",22,"保荐代表人A"
"1307","0_1032","928372","李淳",23,"保荐代表人B"
"1307","0_1032","928373","陈是来",24,"项目协办人"
"1307","0_1035","928374","任澎",21,"保荐业务负责人"
"1307","0_1035","928377","邬凯丞",22,"保荐代表人A"
"1307","0_1035","928378","刘勃延",23,"保荐代表人B"
"1307","0_1035","928379","朱威",24,"项目协办人"
"1307","20001","928386","毛鞍宁",31,"会计事务所负责人"
"1307","20001","928387","徐汝洁",32,"签字会计师A"
"1307","20001","928388","朱莉",33,"签字会计师B"
"1307","10038","928391","韩炯",41,"律师事务所负责人"
"1307","10038","928392","李仲英",42,"签字律师A"
"1307","10038","928393","张征轶",43,"签字律师B"
"1307","10038","928394","郭珣",44,"签字律师C（或有）"
"1307","10038","928395","夏青",45,"签字律师D（或有）"
"1183","20024","923527","张红",33,"签字会计师B"
"1256","0_1002","947619","廖笑非",21,"保荐业务负责人"
"1256","0_1002","947622","付有开",22,"保荐代表人A"
"1256","0_1002","947623","李泽业",23,"保荐代表人B"
"1256","0_1002","947624","宋谦",24,"项目协办人"
"1256","20007","947637","梁春",31,"会计事务所负责人"
"1256","20007","947638","胡宏",32,"签字会计师A"
"1256","20007","947639","黄灵丹",33,"签字会计师B"
"1256","10020","947642","华晓军",41,"律师事务所负责人"
"1256","10020","947643","陶旭东",42,"签字律师A"
"1256","10020","947644","张俊成",43,"签字律师B"
"1256","30038","947647","梁彬",51,"评估事务所负责人"
"1256","30038","947648","林小亮",52,"签字评估师A"
"1256","30038","947649","朱淋云",53,"签字评估师B（如有）"
"1148","0_1033","947820","谌传立",21,"保荐业务负责人"
"1148","0_1033","947823","周耀飞",22,"保荐代表人A"
"1148","0_1033","947824","魏安胜",23,"保荐代表人B"
"1148","20025","947838","邱靖之",31,"会计事务所负责人"
"1148","20025","947839","周睿",32,"签字会计师A"
"1148","20025","947840","袁刚",33,"签字会计师B"
"1148","20025","947841","乐路萍",34,"签字会计师C（或有）"
"1148","10008","947843","张利国",41,"律师事务所负责人"
"1148","10008","947844","李大鹏",42,"签字律师A"
"1148","10008","947845","侯镇山",43,"签字律师B"
"1148","30060","947848","胡智",51,"评估事务所负责人"
"1148","30060","947849","何彪",52,"签字评估师A"
"1148","30060","947850","蒋卫锋",53,"签字评估师B（如有）"
"1177","0_1023","947659","董捷",21,"保荐业务负责人"
"1177","0_1023","947662","王如意",22,"保荐代表人A"
"1177","0_1023","947663","岑圣锋",23,"保荐代表人B"
"1177","0_1023","947664","谈钟灵",24,"项目协办人"
"1177","20030","947677","余强",31,"会计事务所负责人"
"1177","20030","947678","朱广明",32,"签字会计师A"
"1177","20030","947679","周磊",33,"签字会计师B"
"1177","20030","947680","李成锐",34,"签字会计师C（或有）"
"1177","313200007205822566","947682","吴朴成",41,"律师事务所负责人"
"1177","313200007205822566","947683","徐蓓蓓",42,"签字律师A"
"1177","313200007205822566","947684","徐荣荣",43,"签字律师B"
"1177","313200007205822566","947685","杨书庆",44,"签字律师C（或有）"
"1177","30047","947687","钱幽燕",51,"评估事务所负责人"
"1177","30047","947688","陈健",52,"签字评估师A"
"1177","30047","947689","陆学南",53,"签字评估师B（如有）"
"1145","20025","948400","王兴华",32,"签字会计师A"
"1145","20025","948401","马罡",33,"签字会计师B"
"1145","20025","948402","李玮俊",34,"签字会计师C（或有）"
"1145","10012","948404","赵洋",41,"律师事务所负责人"
"1145","10012","948405","范瑞林",42,"签字律师A"
"1145","10012","948406","曹子腾",43,"签字律师B"
"1145","30001","948409","叶煜林",51,"评估事务所负责人"
"1145","30001","948410","周典安",52,"签字评估师A"
"1145","30001","948411","吕琨",53,"签字评估师B（如有）"
"1145","30015","948413","权忠光",51,"评估事务所负责人"
"1145","30015","948414","李恒",52,"签字评估师A"
"1145","30015","948415","赵功建",53,"签字评估师B（如有）"
"1094","0_1081","943501","孔祥杰",21,"保荐业务负责人"
"1145","0_1095","948384","吴建航",22,"保荐代表人A"
"1250","10003","944175","王丽",41,"律师事务所负责人"
"1145","20025","948399","邱靖之",31,"会计事务所负责人"
"1189","20025","944132","高兴",33,"签字会计师B"
"1189","20025","944133","冯宝",34,"签字会计师C（或有）"
"1189","10032","944135","颜羽",41,"律师事务所负责人"
"1189","10032","944136","黄国宝",42,"签字律师A"
"1189","10032","944137","赖熠",43,"签字律师B"
"1189","30020","944141","谢爱民",52,"签字评估师A"
"1189","30020","944142","田应雄",53,"签字评估师B（如有）"
"1145","0_1095","948385","曹显达",23,"保荐代表人B"
"1094","0_1081","943504","吴昊",22,"保荐代表人A"
"1094","0_1081","943505","齐明",23,"保荐代表人B"
"1094","0_1081","943506","施公望",24,"项目协办人"
"1094","20024","943519","王海国",31,"会计事务所负责人"
"1094","20024","943520","滕培彬",32,"签字会计师A"
"1094","20024","943521","于丹萍",33,"签字会计师B"
"1094","10004","943524","顾功耘",41,"律师事务所负责人"
"1094","10004","943525","李攀峰",42,"签字律师A"
"1094","10004","943526","孙梦婷",43,"签字律师B"
"1094","30021","943529","商光太",51,"评估事务所负责人"
"1094","30021","943530","葛蒴",52,"签字评估师A"
"1094","30021","943531","李小利",53,"签字评估师B（如有）"
"1320","0_1084","940510","王治鉴",21,"保荐业务负责人"
"1320","0_1084","940513","罗媛",22,"保荐代表人A"
"1320","0_1084","940514","刘光虎",23,"保荐代表人B"
"1320","0_1084","940515","陈卓然",24,"项目协办人"
"1320","20029","940528","李惠琦",31,"会计事务所负责人"
"1320","20029","940529","黄声森",32,"签字会计师A"
"1320","20029","940530","胡新",33,"签字会计师B"
"1320","10010","940534","林勇",42,"签字律师A"
"1320","10010","940535","赖凌云",43,"签字律师B"
"1320","10010","940536","杨斌",44,"签字律师C（或有）"
"1320","30026","940538","黄西勤",51,"评估事务所负责人"
"1320","30026","940539","许冀卿",52,"签字评估师A"
"1320","30026","940540","蒙平珍",53,"签字评估师B（如有）"
"1177","30047","947690","周璇",54,"签字评估师C（如有）"
"1300","0_1087","947980","孙雷",21,"保荐业务负责人"
"1300","0_1087","947984","贾义真",23,"保荐代表人B"
"1202","0_1096","948461","马尧",21,"保荐业务负责人"
"1202","0_1096","948464","张明慧",22,"保荐代表人A"
"1202","0_1096","948465","杨萌",23,"保荐代表人B"
"1202","0_1096","948466","杨靖世",24,"项目协办人"
"1202","20034","948483","石文先",31,"会计事务所负责人"
"1202","20034","948484","张力",32,"签字会计师A"
"1202","20034","948485","黄莹",33,"签字会计师B"
"1202","10032","948488","颜羽",41,"律师事务所负责人"
"1202","10032","948489","黄国宝",42,"签字律师A"
"1202","10032","948490","赖熠",43,"签字律师B"
"1202","30056","948493","陈思",51,"评估事务所负责人"
"1202","30056","948494","许良",52,"签字评估师A"
"1202","30056","948495","张靖",53,"签字评估师B（如有）"
"1302","20024","946426","王越豪",31,"会计事务所负责人"
"1074","0_1032","942939","谢乐斌",21,"保荐业务负责人"
"1074","0_1032","942942","彭凯",22,"保荐代表人A"
"1074","0_1032","942943","刘文淘",23,"保荐代表人B"
"1074","0_1032","942944","李蕾",24,"项目协办人"
"1074","20015","942957","杨志国",31,"会计事务所负责人"
"1074","20015","942958","王娜",32,"签字会计师A"
"1074","20015","942959","胡碟",33,"签字会计师B"
"1074","10021","942962","罗会远",41,"律师事务所负责人"
"1074","10021","942963","单震宇",42,"签字律师A"
"1074","10021","942964","王肖东",43,"签字律师B"
"1074","10021","942965","黄浩",44,"签字律师C（或有）"
"1074","30054","942967","梅惠民",51,"评估事务所负责人"
"1074","30054","942968","余楚兴",52,"签字评估师A"
"1074","30054","942969","吴明霞",53,"签字评估师B（如有）"
"1257","0_1087","945964","孙雷",21,"保荐业务负责人"
"1257","0_1087","945967","赵善军",22,"保荐代表人A"
"1257","0_1087","945968","赵继琳",23,"保荐代表人B"
"1257","0_1087","945969","张焓远",24,"项目协办人"
"1257","20007","945982","梁春",31,"会计事务所负责人"
"1257","20007","945983","赵焕琪",32,"签字会计师A"
"1257","20007","945984","吉正山",33,"签字会计师B"
"1257","10010","945987","林晓春",41,"律师事务所负责人"
"1257","10010","945988","胡云云",42,"签字律师A"
"1257","10010","945989","王怡妮",43,"签字律师B"
"1257","30007","945992","孙建民",51,"评估事务所负责人"
"1257","30007","945993","周国康",52,"签字评估师A"
"1139","0_1047","948264","姚黎",22,"保荐代表人A"
"1139","0_1047","948265","范哲",23,"保荐代表人B"
"1139","0_1047","948266","樊文澜",24,"项目协办人"
"1139","20012","948280","潘汝彬",32,"签字会计师A"
"1139","20012","948281","廖蕊",33,"签字会计师B"
"1139","20012","948282","郝梦星",34,"签字会计师C（或有）"
"1139","10004","948284","顾功耘",41,"律师事务所负责人"
"1139","10004","948285","孙钻",42,"签字律师A"
"1139","10004","948286","王超",43,"签字律师B"
"1139","30052","948289","王健青",51,"评估事务所负责人"
"1139","30052","948290","章庆",52,"签字评估师A"
"1260","0_1096","949615","王启元",24,"项目协办人"
"1260","20025","949628","邱靖之",31,"会计事务所负责人"
"1260","20025","949629","郑斐",32,"签字会计师A"
"1260","20025","949630","刘卫钦",33,"签字会计师B"
"1260","20025","949631","刘华凯",34,"签字会计师C（或有）"
"1260","10003","949633","王丽",41,"律师事务所负责人"
"1260","10003","949634","黄丰",42,"签字律师A"
"1260","10003","949635","王勇",43,"签字律师B"
"1260","10003","949636","陈瑛",44,"签字律师C（或有）"
"1046","0_1075","945723","邹扬",22,"保荐代表人A"
"1260","0_1096","949610","马尧",21,"保荐业务负责人"
"1262","0_1032","949090","李俊杰",21,"保荐业务负责人"
"1260","0_1096","949614","陈泽",23,"保荐代表人B"
"1262","0_1032","949093","孟庆虎",22,"保荐代表人A"
"1262","0_1032","949094","张磊",23,"保荐代表人B"
"1262","20012","949109","郑少杰",32,"签字会计师A"
"1262","20012","949110","张冉冉",33,"签字会计师B"
"1262","20012","949111","黄景辉",34,"签字会计师C（或有）"
"1262","10004","949113","顾功耘",41,"律师事务所负责人"
"1262","10004","949114","鲍方舟",42,"签字律师A"
"1262","10004","949115","陈炜",43,"签字律师B"
"1262","10004","949116","乔辰安",44,"签字律师C（或有）"
"1262","30038","949118","王小敏",51,"评估事务所负责人"
"1262","30038","949119","赵琳",52,"签字评估师A"
"1262","30038","949120","蒋承玲",53,"签字评估师B（如有）"
"1260","0_1096","949613","陈熙颖",22,"保荐代表人A"
"1046","0_1075","945724","李锋",23,"保荐代表人B"
"1046","20025","945738","邱靖之",31,"会计事务所负责人"
"1046","20025","945739","刘宇科",32,"签字会计师A"
"1046","20025","945740","胡灿",33,"签字会计师B"
"1046","10018","945743","丁少波",41,"律师事务所负责人"
"1046","10018","945744","马孟平",42,"签字律师A"
"1046","10018","945745","刘佩",43,"签字律师B"
"1046","10018","945746","蒋敏",44,"签字律师C（或有）"
"1046","30051","945748","徐伟建",51,"评估事务所负责人"
"1046","30051","945749","刘星",52,"签字评估师A"
"1046","0_1075","945720","范江峰",21,"保荐业务负责人"
"1199","10011","938920","乔佳平",41,"律师事务所负责人"
"1345","0_1061","951095","傅鹏翔",23,"保荐代表人B"
"1260","30051","949638","徐伟建",51,"评估事务所负责人"
"1342","10032","940978","颜羽",41,"律师事务所负责人"
"1139","0_1047","948261","唐松华",21,"保荐业务负责人"
"1139","20012","948279","肖厚发",31,"会计事务所负责人"
"1184","0_1035","947539","任澎",21,"保荐业务负责人"
"1073","0_1024","934124","辛治运",21,"保荐业务负责人"
"1073","0_1024","934127","刘世杰",22,"保荐代表人A"
"1073","0_1024","934128","赵瑞梅",23,"保荐代表人B"
"1073","0_1024","934129","于马轲",24,"项目协办人"
"1073","20015","934142","杨志国",31,"会计事务所负责人"
"1073","20015","934143","许培梅",32,"签字会计师A"
"1073","20015","934144","顾欣",33,"签字会计师B"
"1073","10009","934147","王玲",41,"律师事务所负责人"
"1073","10009","934148","贾棣彦",42,"签字律师A"
"1073","10009","934149","刘知卉",43,"签字律师B"
"1073","30007","934152","孙建民",51,"评估事务所负责人"
"1073","30007","934153","马扬",52,"签字评估师A"
"1073","30007","934154","孙鹤鸣",53,"签字评估师B（如有）"
"1145","0_1095","948381","刘乃生",21,"保荐业务负责人"
"1191","0_1095","950211","刘乃生",21,"保荐业务负责人"
"1204","0_1032","949734","贾世超",22,"保荐代表人A"
"1204","0_1032","949735","陈轶劭",23,"保荐代表人B"
"1187","0_1005","947740","李俭",21,"保荐业务负责人"
"1187","0_1005","947743","肖维平",22,"保荐代表人A"
"1187","0_1005","947744","徐行刚",23,"保荐代表人B"
"1187","0_1005","947745","胡星",24,"项目协办人"
"1187","20025","947758","邱靖之",31,"会计事务所负责人"
"1187","20025","947759","康代安",32,"签字会计师A"
"1187","20025","947760","陈美华",33,"签字会计师B"
"1187","10018","947763","丁少波",41,"律师事务所负责人"
"1187","10018","947764","黄靖珂",42,"签字律师A"
"1187","10018","947765","吴娟",43,"签字律师B"
"1187","30050","947768","赵宇",51,"评估事务所负责人"
"1187","30050","947769","裴俊伟",52,"签字评估师A"
"1187","30050","947770","李璇",53,"签字评估师B（如有）"
"1260","30051","949639","邓士丹",52,"签字评估师A"
"1260","30051","949640","王萍",53,"签字评估师B（如有）"
"1204","0_1032","949731","李俊杰",21,"保荐业务负责人"
"1204","0_1032","949736","陈时彦",24,"项目协办人"
"1204","20008","949749","吴卫星",31,"会计事务所负责人"
"1204","20008","949750","李国平",32,"签字会计师A"
"1204","20008","949751","张军华",33,"签字会计师B"
"1204","11420","949754","李强",41,"律师事务所负责人"
"1204","11420","949755","卢钢",42,"签字律师A"
"1204","11420","949756","刘天意",43,"签字律师B"
"1204","11420","949757","闫然",44,"签字律师C（或有）"
"1204","30060","949759","胡智",51,"评估事务所负责人"
"1204","30060","949760","李莎",52,"签字评估师A"
"1204","30060","949761","邹洪",53,"签字评估师B（如有）"
"1182","0_1058","936053","郝永录",22,"保荐代表人A"
"1182","0_1058","936054","张海东",23,"保荐代表人B"
"1182","0_1058","936055","褚洪辉",24,"项目协办人"
"1182","20015","936068","杨志国",31,"会计事务所负责人"
"1182","20015","936069","李惠丰",32,"签字会计师A"
"1182","20015","936070","孙峰",33,"签字会计师B"
"1182","20015","936071","吕爱珍",34,"签字会计师C（或有）"
"1182","10004","936073","顾功耘",41,"律师事务所负责人"
"1182","10004","936074","李亚男",42,"签字律师A"
"1182","10004","936075","赵玉刚",43,"签字律师B"
"1182","10004","936076","解树青",44,"签字律师C（或有）"
"1182","30063","936078","肖力",51,"评估事务所负责人"
"1182","30063","936079","徐向阳",52,"签字评估师A"
"1182","30063","936080","夏志才",53,"签字评估师B（如有）"
"1191","0_1095","950214","贾兴华",22,"保荐代表人A"
"1191","0_1095","950215","杨鑫强",23,"保荐代表人B"
"1191","0_1095","950216","周洋",24,"项目协办人"
"1191","20012","950229","肖厚发",31,"会计事务所负责人"
"1191","20012","950230","高平",32,"签字会计师A"
"1191","20012","950231","钱明",33,"签字会计师B"
"1191","20012","950232","顾先东",34,"签字会计师C（或有）"
"1191","10004","950235","王立",42,"签字律师A"
"1191","10004","950236","沈诚",43,"签字律师B"
"1191","10004","950237","王倩倩",44,"签字律师C（或有）"
"1191","30060","950239","胡智",51,"评估事务所负责人"
"1191","30060","950240","周斌",52,"签字评估师A"
"1191","30060","950241","邓爱桦",53,"签字评估师B（如有）"
"1260","10003","949637","成传耀",45,"签字律师D（或有）"
"1145","0_1095","948386","邓智威",24,"项目协办人"
"1345","0_1061","951096","姜雄健",24,"项目协办人"
"1345","20007","951109","杨雄",31,"会计事务所负责人"
"1345","20007","951110","贺顺祥",32,"签字会计师A"
"1345","20007","951111","季薇",33,"签字会计师B"
"1345","10014","951114","朱小辉",41,"律师事务所负责人"
"1345","10014","951115","刘斌",42,"签字律师A"
"1345","10014","951116","祝雪琪",43,"签字律师B"
"1345","10014","951117","张小兰",44,"签字律师C（或有）"
"1345","0_1061","951091","杨敬东",21,"保荐业务负责人"
"1345","0_1061","951094","毕宗奎",22,"保荐代表人A"
"1199","0_1095","951456","冯晓刚",24,"项目协办人"
"1199","20029","951470","张冲良",32,"签字会计师A"
"1199","20029","951471","倪云清",33,"签字会计师B"
"1199","10011","951474","乔佳平",41,"律师事务所负责人"
"1199","10011","951475","李赫",42,"签字律师A"
"1199","10011","951476","王飞",43,"签字律师B"
"1199","10011","951477","章健",44,"签字律师C（或有）"
"1199","10011","951478","陈鸣剑",45,"签字律师D（或有）"
"1199","30019","951479","李伯阳",51,"评估事务所负责人"
"1199","30019","951480","吕艳冬",52,"签字评估师A"
"1199","30019","951481","赵玉玲",53,"签字评估师B（如有）"
"1199","30019","951482","栗颖",54,"签字评估师C（如有）"
"1300","0_1087","949895","贾义真",23,"保荐代表人B"
"1257","0_1087","950374","赵善军",22,"保荐代表人A"
"1257","0_1087","950375","赵继琳",23,"保荐代表人B"
"1262","20012","949108","肖厚发",31,"会计事务所负责人"
"1300","20025","949909","邱靖之",31,"会计事务所负责人"
"1300","20025","949910","刘丹",32,"签字会计师A"
"1300","20025","949911","杨建",33,"签字会计师B"
"1300","20025","949912","程鲁",34,"签字会计师C（或有）"
"1300","10032","949914","颜羽",41,"律师事务所负责人"
"1300","10032","949915","易建胜",42,"签字律师A"
"1300","10032","949916","闫思雨",43,"签字律师B"
"1300","10032","949917","张贺铖",44,"签字律师C（或有）"
"1300","30007","949919","孙建民",51,"评估事务所负责人"
"1300","30007","949920","包迎春",52,"签字评估师A"
"1300","30007","949921","徐璐",53,"签字评估师B（如有）"
"1300","30055","949923","张黎",51,"评估事务所负责人"
"1300","30055","949924","李元元",52,"签字评估师A"
"1300","30055","949925","宋洋",53,"签字评估师B（如有）"
"1199","0_1095","951451","刘乃生",21,"保荐业务负责人"
"1205","0_1058","951975","张艳朋",22,"保荐代表人A"
"1172","0_1035","951572","任澎",21,"保荐业务负责人"
"1172","0_1035","951575","方萃",22,"保荐代表人A"
"1172","0_1035","951576","李明嘉",23,"保荐代表人B"
"1172","0_1035","951577","王彬",24,"项目协办人"
"1172","20024","951591","曹小勤",32,"签字会计师A"
"1172","20024","951592","义国兵",33,"签字会计师B"
"1172","10061","951595","刘劲容",41,"律师事务所负责人"
"1172","10061","951596","李良锁",42,"签字律师A"
"1172","10061","951597","陈媛媛",43,"签字律师B"
"1172","10061","951598","单红先",44,"签字律师C（或有）"
"1172","30032","951600","俞华开",51,"评估事务所负责人"
"1172","30032","951601","韩桂华",52,"签字评估师A"
"1172","30032","951602","陆婷婷",53,"签字评估师B（如有）"
"1172","30032","951603","丁兆言",54,"签字评估师C（如有）"
"1205","0_1058","951976","吕彦峰",23,"保荐代表人B"
"1205","0_1058","951977","于长才",24,"项目协办人"
"1205","20015","951990","杨志国",31,"会计事务所负责人"
"1257","0_1087","950371","孙雷",21,"保荐业务负责人"
"1183","20024","923525","胡少先",31,"会计事务所负责人"
"1212","0_1035","951254","程韬",22,"保荐代表人A"
"1212","0_1035","951255","陈佳一",23,"保荐代表人B"
"1212","20030","951269","余强",31,"会计事务所负责人"
"1212","20030","951270","章祥",32,"签字会计师A"
"1212","20030","951271","徐云平",33,"签字会计师B"
"1212","10006","951275","金奂佶",42,"签字律师A"
"1212","10006","951276","李博然",43,"签字律师B"
"1212","10006","951277","楼晶晶",44,"签字律师C（或有）"
"1212","30032","951279","俞华开",51,"评估事务所负责人"
"1212","30032","951280","章波",52,"签字评估师A"
"1212","30032","951281","柴山",53,"签字评估师B（如有）"
"1142","0_1047","951171","唐松华",21,"保荐业务负责人"
"1142","0_1047","951174","彭海娇",22,"保荐代表人A"
"1142","0_1047","951175","张辉",23,"保荐代表人B"
"1142","0_1047","951176","詹梁钦",24,"项目协办人"
"1142","20024","951189","杨克晶",31,"会计事务所负责人"
"1142","20024","951190","禤文欣",32,"签字会计师A"
"1142","20024","951191","陈倩玲",33,"签字会计师B"
"1142","10006","951194","张学兵",41,"律师事务所负责人"
"1142","10006","951195","全奋",42,"签字律师A"
"1142","10006","951196","张启祥",43,"签字律师B"
"1142","10006","951197","田维怡",44,"签字律师C（或有）"
"1142","30023","951199","陈喜佟",51,"评估事务所负责人"
"1142","30023","951200","潘赤戈",52,"签字评估师A"
"1142","30023","951201","张晗",53,"签字评估师B（如有）"
"1205","0_1058","951972","王学春",21,"保荐业务负责人"
"1199","0_1095","951455","侯顺",23,"保荐代表人B"
"1257","0_1087","950376","张焓远",24,"项目协办人"
"1257","20007","950389","梁春",31,"会计事务所负责人"
"1257","20007","950390","赵焕琪",32,"签字会计师A"
"1257","20007","950391","吉正山",33,"签字会计师B"
"1257","10010","950394","林晓春",41,"律师事务所负责人"
"1257","10010","950395","胡云云",42,"签字律师A"
"1257","10010","950396","王怡妮",43,"签字律师B"
"1257","30007","950399","孙建民",51,"评估事务所负责人"
"1257","30007","950400","周国康",52,"签字评估师A"
"1199","0_1095","951454","张冠宇",22,"保荐代表人A"
"1300","0_1087","949896","叶萍",24,"项目协办人"
"1189","20025","944130","邱靖之",31,"会计事务所负责人"
"1189","30020","944140","林梅",51,"评估事务所负责人"
"1129","0_1085","947331","程景东",21,"保荐业务负责人"
"1129","0_1085","947334","张建",22,"保荐代表人A"
"1129","0_1085","947335","彭浩",23,"保荐代表人B"
"1129","0_1085","947336","汪淡远",24,"项目协办人"
"1129","20025","947349","邱靖之",31,"会计事务所负责人"
"1129","20025","947350","郭海龙",32,"签字会计师A"
"1129","20025","947351","李雯敏",33,"签字会计师B"
"1129","20025","947352","周一惠",34,"签字会计师C（或有）"
"1129","10003","947354","王丽",41,"律师事务所负责人"
"1129","10003","947355","李源",42,"签字律师A"
"1129","10003","947356","张露文",43,"签字律师B"
"1129","10003","947357","刘璐",44,"签字律师C（或有）"
"1129","10003","947358","王金波",45,"签字律师D（或有）"
"1129","30051","947359","徐伟建",51,"评估事务所负责人"
"1129","30051","947360","姜海成",52,"签字评估师A"
"1129","30051","947361","尚银波",53,"签字评估师B（如有）"
"1187","0_1005","951932","李俭",21,"保荐业务负责人"
"1187","0_1005","951935","肖维平",22,"保荐代表人A"
"1187","0_1005","951936","徐行刚",23,"保荐代表人B"
"1187","0_1005","951937","胡星",24,"项目协办人"
"1187","20025","951950","邱靖之",31,"会计事务所负责人"
"1187","20025","951951","康代安",32,"签字会计师A"
"1187","20025","951952","陈美华",33,"签字会计师B"
"1187","10018","951955","丁少波",41,"律师事务所负责人"
"1187","10018","951956","黄靖珂",42,"签字律师A"
"1187","10018","951957","吴娟",43,"签字律师B"
"1187","30050","951960","赵宇",51,"评估事务所负责人"
"1187","30050","951961","裴俊伟",52,"签字评估师A"
"1187","30050","951962","李璇",53,"签字评估师B（如有）"
"1172","20024","951590","钟建国",31,"会计事务所负责人"
"1205","10003","951995","王丽",41,"律师事务所负责人"
"1205","10003","951996","张昕",42,"签字律师A"
"1205","10003","951997","钱伟",43,"签字律师B"
"1205","30054","952000","梅惠民",51,"评估事务所负责人"
"1205","30054","952001","余楚兴",52,"签字评估师A"
"1205","30054","952002","解惠川",53,"签字评估师B（如有）"
"1300","0_1087","949891","孙雷",21,"保荐业务负责人"
"1185","0_1058","938576","王学春",21,"保荐业务负责人"
"1212","0_1035","951251","任澎",21,"保荐业务负责人"
"1212","10006","951274","张学兵",41,"律师事务所负责人"
"1279","0_1087","951211","孙雷",21,"保荐业务负责人"
"1279","0_1087","951214","龙海",22,"保荐代表人A"
"1279","0_1087","951215","赵晶",23,"保荐代表人B"
